neighborhood	ID	page	old_streetname	old_number	old_letter	new_number	new_letter	new_streetname	PDF Page	Remarks
Stadtbezirk obenaus	2821	9	Länggass-Drittel	212	e	19	a	Länggasse	36	
Stadtbezirk obenaus	2822	9	Länggass-Drittel	212	f	7		Länggasse	36	
Stadtbezirk obenaus	2823	9	Länggass-Drittel	212	g	13		Länggasse	36	
Stadtbezirk obenaus	2824	9	Länggass-Drittel	212	h	13	a	Länggasse	36	
Stadtbezirk obenaus	2825	9	Länggass-Drittel	212	i	21	c	Länggasse	36	
Stadtbezirk obenaus	2826	9	Länggass-Drittel	213		25		Länggasse	36	Doubt in record
Stadtbezirk obenaus	2827	9	Länggass-Drittel	213		25	a-e	Länggasse	36	Doubt in record
Stadtbezirk obenaus	2828	9	Länggass-Drittel	215	a	14		Länggasse	36	
Stadtbezirk obenaus	2829	9	Länggass-Drittel	215	b	10		Länggasse	36	
Stadtbezirk obenaus	2830	9	Länggass-Drittel	215	b	12		Länggasse	36	
Stadtbezirk obenaus	2831	9	Länggass-Drittel	215	b	12	a	Länggasse	36	
Stadtbezirk obenaus	2832	9	Länggass-Drittel	215	c	33		Gesellschaftsstr.	36	
Stadtbezirk obenaus	2833	9	Länggass-Drittel	215	d	35		Gesellschaftsstr.	36	
Stadtbezirk obenaus	2834	9	Länggass-Drittel	215	e	35	a	Gesellschaftsstr.	36	
Stadtbezirk obenaus	2835	9	Länggass-Drittel	215	f	35	b	Gesellschaftsstr.	36	
Stadtbezirk obenaus	2836	9	Länggass-Drittel	215	h	29		Gesellschaftsstr.	36	
Stadtbezirk obenaus	2837	9	Länggass-Drittel	215	i	29	a	Gesellschaftsstr.	36	
Stadtbezirk obenaus	2838	9	Länggass-Drittel	215	g	14		Hallerstrasse	36	
Stadtbezirk obenaus	2839	9	Länggass-Drittel	215	g	12		Hallerstrasse	36	
Stadtbezirk obenaus	2840	9	Länggass-Drittel	215	o	8	e	Länggasse	36	
Stadtbezirk obenaus	2841	9	Länggass-Drittel	215	o	8	f	Länggasse	36	
Stadtbezirk obenaus	2842	9	Länggass-Drittel	215	p	8		Hallerstrasse	36	
Stadtbezirk obenaus	2843	9	Länggass-Drittel	215	p	8	a	Hallerstrasse	36	
Stadtbezirk obenaus	2844	9	Länggass-Drittel	215	q	12	a	Hallerstrasse	36	
Stadtbezirk obenaus	2845	9	Länggass-Drittel	215	t	35	c	Gesellschaftsstr.	36	
Stadtbezirk obenaus	2846	9	Länggass-Drittel	215	u	12	b	Hallerstrasse	36	
Stadtbezirk obenaus	2847	9	Länggass-Drittel	215	w	8	b	Länggasse	36	
Stadtbezirk obenaus	2848	9	Länggass-Drittel	215	w	8	c	Länggasse	36	
Stadtbezirk obenaus	2849	9	Länggass-Drittel	215	w	8	d	Länggasse	36	
Stadtbezirk obenaus	2850	9	Länggass-Drittel	215	x	14		Länggasse	36	
Stadtbezirk obenaus	2851	9	Länggass-Drittel	215	z	12		Hallerstrasse	36	
Stadtbezirk obenaus	2852	9	Länggass-Drittel	216	a	8		Länggasse	36	
Stadtbezirk obenaus	2853	9	Länggass-Drittel	216	a	8	a	Länggasse	36	
Stadtbezirk obenaus	2854	9	Länggass-Drittel	216	b	6		Hallerstrasse	36	
Stadtbezirk obenaus	2855	9	Länggass-Drittel	216	b	6	a	Hallerstrasse	36	
Stadtbezirk obenaus	2856	9	Länggass-Drittel	217	a	1		Länggasse	36	
Stadtbezirk obenaus	2857	9	Länggass-Drittel	217	a	1	a	Länggasse	36	
Stadtbezirk obenaus	2858	9	Länggass-Drittel	217	b	18		Falkenplatz	36	
Stadtbezirk obenaus	2859	9	Länggass-Drittel	217	b	18	a	Falkenplatz	36	
Stadtbezirk obenaus	2860	9	Länggass-Drittel	217	b	18	b	Falkenplatz	36	
Stadtbezirk obenaus	2861	9	Länggass-Drittel	217	c	16		Falkenplatz	36	
Stadtbezirk obenaus	2862	9	Länggass-Drittel	217	d	14		Falkenplatz	36	
Stadtbezirk obenaus	2863	9	Länggass-Drittel	217	e	12		Falkenplatz	36	
Stadtbezirk obenaus	2864	9	Länggass-Drittel	217	f	5		Falkenplatz	36	
Stadtbezirk obenaus	2865	9	Länggass-Drittel	217	f	5		Hallerstrasse	36	
Stadtbezirk obenaus	2866	9	Länggass-Drittel	217	h	5	a	Hallerstrasse	36	
Stadtbezirk obenaus	2867	9	Länggass-Drittel	217	i	5	b	Hallerstrasse	36	
Stadtbezirk obenaus	2868	9	Länggass-Drittel	217	g	7		Hallerstrasse	36	
Stadtbezirk obenaus	2869	9	Länggass-Drittel	217	g	7	a	Hallerstrasse	36	
Stadtbezirk obenaus	2870	9	Länggass-Drittel	217	k	1		Hallerstrasse	36	
Stadtbezirk obenaus	2871	9	Länggass-Drittel	217	l	3		Hallerstrasse	36	
Stadtbezirk obenaus	2872	9	Länggass-Drittel	217	m	5		Hallerstrasse	36	
Stadtbezirk obenaus	2873	9	Länggass-Drittel	217	n	11		Falkenweg	36	
Stadtbezirk obenaus	2874	9	Länggass-Drittel	217	n	11	a	Falkenweg	36	
Stadtbezirk obenaus	2875	9	Länggass-Drittel	218	a	8		Falkenplatz	36	
Stadtbezirk obenaus	2876	9	Länggass-Drittel	218	a	8	a	Falkenplatz	36	
Stadtbezirk obenaus	2877	9	Länggass-Drittel	218	a	6		Falkenplatz	36	
Stadtbezirk obenaus	2878	9	Länggass-Drittel	218	b	6	a	Falkenplatz	36	
Stadtbezirk obenaus	2879	9	Länggass-Drittel	218	b	6	b	Falkenplatz	36	
Stadtbezirk obenaus	2880	9	Länggass-Drittel	218	c	4		Falkenplatz	36	
Stadtbezirk obenaus	2881	9	Länggass-Drittel	218	c	4	a	Falkenplatz	36	
Stadtbezirk obenaus	2882	9	Länggass-Drittel	218	c	4	b	Falkenplatz	36	
Stadtbezirk obenaus	2883	9	Länggass-Drittel	218	d	6		Sternwartenstr.	36	
Stadtbezirk obenaus	2884	9	Länggass-Drittel	218	d	6	b	Sternwartenstr.	36	
Stadtbezirk obenaus	2885	9	Länggass-Drittel	218	e	6	a	Sternwartenstr.	36	
Stadtbezirk obenaus	2886	9	Länggass-Drittel	218	g	4		Sternwartenstr.	36	
Stadtbezirk obenaus	2887	9	Länggass-Drittel	218	g	4	a	Sternwartenstr.	36	
Stadtbezirk obenaus	2888	9	Länggass-Drittel	218	h	2		Malerweg	36	
Stadtbezirk obenaus	2889	9	Länggass-Drittel	218	i	1		Gesellschaftsstr.	36	
Stadtbezirk obenaus	2890	9	Länggass-Drittel	218	k	3		Falkenweg	36	
Stadtbezirk obenaus	2891	9	Länggass-Drittel	218	l	3	a	Falkenweg	36	
Stadtbezirk obenaus	2892	9	Länggass-Drittel	218	m	1		Malerweg	36	
Stadtbezirk obenaus	2893	9	Länggass-Drittel	218	n	1	a	Malerweg	36	
Stadtbezirk obenaus	2894	9	Länggass-Drittel	218	o	5		Falkenweg	36	
Stadtbezirk obenaus	2895	9	Länggass-Drittel	219	a	5		Alpeneckstrasse	36	Doubt in record
Stadtbezirk obenaus	2896	9	Länggass-Drittel	219	b	5	a	Alpeneckstrasse	36	Doubt in record
Stadtbezirk obenaus	2897	9	Länggass-Drittel	219	c	5	a	Alpeneckstrasse	36	Doubt in record
Stadtbezirk obenaus	2898	9	Länggass-Drittel	222	a	10		Alpeneckstrasse	36	
Stadtbezirk obenaus	2899	9	Länggass-Drittel	222	b	10		Alpeneckstrasse	36	
Stadtbezirk obenaus	2900	9	Länggass-Drittel	223	a	14		Alpeneckstrasse	36	
Stadtbezirk obenaus	2901	9	Länggass-Drittel	223	e	14	a	Alpeneckstrasse	36	
Stadtbezirk obenaus	2902	9	Länggass-Drittel	223	b	12		Engestrasse	36	
Stadtbezirk obenaus	2903	9	Länggass-Drittel	223	c	14		Engestrasse	36	
Stadtbezirk obenaus	2904	9	Länggass-Drittel	223	d	10		Engestrasse	36	
Stadtbezirk obenaus	2905	9	Länggass-Drittel	224	a	11		Zähringerstrasse	36	Doubt in record
Stadtbezirk obenaus	2906	9	Länggass-Drittel	225	b	11	a	Zähringerstrasse	36	Doubt in record
Stadtbezirk obenaus	2907	9	Länggass-Drittel	225	c	11	b	Zähringerstrasse	36	Doubt in record
Stadtbezirk obenaus	2908	9	Länggass-Drittel	225	c	11	c	Zähringerstrasse	36	Doubt in record
Stadtbezirk obenaus	2909	9	Länggass-Drittel	225	a	9		Zähringerstrasse	36	
Stadtbezirk obenaus	2910	9	Länggass-Drittel	225	d	9	a	Zähringerstrasse	36	
Stadtbezirk obenaus	2911	9	Länggass-Drittel	225	e	9	b	Zähringerstrasse	36	
Stadtbezirk obenaus	2912	9	Länggass-Drittel	226	a	11		Zähringerstrasse	36	Doubt in record
Stadtbezirk obenaus	2913	9	Länggass-Drittel	226	a	11	a-c	Zähringerstrasse	36	Doubt in record
Stadtbezirk obenaus	2914	9	Länggass-Drittel	226	b	13		Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2915	9	Länggass-Drittel	226	c	13		Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2916	9	Länggass-Drittel	226	d	13		Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2917	9	Länggass-Drittel	226	f	13		Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2918	9	Länggass-Drittel	226	b	13	a-c	Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2919	9	Länggass-Drittel	226	c	13	a-c	Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2920	9	Länggass-Drittel	226	d	13	a-c	Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2921	9	Länggass-Drittel	226	f	13	a-c	Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2922	9	Länggass-Drittel	227	a-d	17		Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2923	9	Länggass-Drittel	227	a-d	19	a	Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2924	9	Länggass-Drittel	227	a-d	19	b	Bierhübeliweg	36	Doubt in record
Stadtbezirk obenaus	2925	9	Länggass-Drittel	228	a	21		Bierhübeliweg	36	
Stadtbezirk obenaus	2926	9	Länggass-Drittel	228	b	21	a	Bierhübeliweg	36	
Stadtbezirk obenaus	2927	9	Länggass-Drittel	229	a	43		Engestrasse	36	Doubt in record
Stadtbezirk obenaus	2928	9	Länggass-Drittel	229	c	43		Engestrasse	36	Doubt in record
Stadtbezirk obenaus	2929	9	Länggass-Drittel	229	d	43		Engestrasse	36	Doubt in record
Stadtbezirk obenaus	2930	9	Länggass-Drittel	229	h	43		Engestrasse	36	Doubt in record
Stadtbezirk obenaus	2931	9	Länggass-Drittel	229	a	43	a-d	Engestrasse	36	Doubt in record
Stadtbezirk obenaus	2932	9	Länggass-Drittel	229	c	43	a-d	Engestrasse	36	Doubt in record
Stadtbezirk obenaus	2933	9	Länggass-Drittel	229	d	43	a-d	Engestrasse	36	Doubt in record
Stadtbezirk obenaus	2934	9	Länggass-Drittel	229	h	43	a-d	Engestrasse	36	Doubt in record
Stadtbezirk obenaus	2935	9	Länggass-Drittel	229	e	14		Brückfeldstr.	36	Doubt in record
Stadtbezirk obenaus	2936	9	Länggass-Drittel	229	e	14	a	Brückfeldstr.	36	Doubt in record
Stadtbezirk obenaus	2937	9	Länggass-Drittel	229	e	16		Brückfeldstr.	36	Doubt in record
Stadtbezirk obenaus	2938	9	Länggass-Drittel	229	i	14		Brückfeldstr.	36	Doubt in record
Stadtbezirk obenaus	2939	9	Länggass-Drittel	229	i	14	a	Brückfeldstr.	36	Doubt in record
Stadtbezirk obenaus	2940	9	Länggass-Drittel	229	i	16		Brückfeldstr.	36	Doubt in record
Stadtbezirk obenaus	2941	9	Länggass-Drittel	229	k	20		Brückfeldstr.	36	
Stadtbezirk obenaus	2942	9	Länggass-Drittel	230	a	47		Engestrasse	36	
Stadtbezirk obenaus	2943	9	Länggass-Drittel	230	b	47	a	Engestrasse	36	
Stadtbezirk obenaus	2944	9	Länggass-Drittel	230	d	1		Neubrückstrasse	36	
Stadtbezirk obenaus	2945	9	Länggass-Drittel	230	c	1	a	Neubrückstrasse	36	
Stadtbezirk obenaus	2946	9	Länggass-Drittel	230	e	49		Engestrasse	36	
Stadtbezirk obenaus	2947	9	Länggass-Drittel	231	a	3		Neubrückstrasse	36	Doubt in record
Stadtbezirk obenaus	2948	9	Länggass-Drittel	231	b	3	a-d	Neubrückstrasse	36	Doubt in record
Stadtbezirk obenaus	2949	9	Länggass-Drittel	232	a-c	7		Neubrückstrasse	36	
Stadtbezirk obenaus	2950	9	Länggass-Drittel	232	a-c	7	a	Neubrückstrasse	36	
Stadtbezirk obenaus	2951	9	Länggass-Drittel	232	a-c	7	b	Neubrückstrasse	36	
Stadtbezirk obenaus	2952	9	Länggass-Drittel	233	a	11		Neubrückstrasse	36	
Stadtbezirk obenaus	2953	9	Länggass-Drittel	233	b	9		Neubrückstrasse	36	
Stadtbezirk obenaus	2954	9	Länggass-Drittel	233	b	9	a	Neubrückstrasse	36	
Stadtbezirk obenaus	2955	9	Länggass-Drittel	234		11	a	Neubrückstrasse	36	
Stadtbezirk obenaus	2956	10	Länggass-Drittel	235	a	13		Neubrückstrasse	37	
Stadtbezirk obenaus	2957	10	Länggass-Drittel	235	a	15		Neubrückstrasse	37	
Stadtbezirk obenaus	2958	10	Länggass-Drittel	235	b	19		Neubrückstrasse	37	
Stadtbezirk obenaus	2959	10	Länggass-Drittel	235	c	17		Neubrückstrasse	37	
Stadtbezirk obenaus	2960	10	Länggass-Drittel	235	c	17	a	Neubrückstrasse	37	
Stadtbezirk obenaus	2961	10	Länggass-Drittel	235	d	13	a	Neubrückstrasse	37	
Stadtbezirk obenaus	2962	10	Länggass-Drittel	235	e	39		Neubrückstrasse	37	Doubt in record
Stadtbezirk obenaus	2963	10	Länggass-Drittel	235	h	39		Neubrückstrasse	37	Doubt in record
Stadtbezirk obenaus	2964	10	Länggass-Drittel	235	i	39		Neubrückstrasse	37	Doubt in record
Stadtbezirk obenaus	2965	10	Länggass-Drittel	235	n	39		Neubrückstrasse	37	Doubt in record
Stadtbezirk obenaus	2966	10	Länggass-Drittel	235	e	39	a-d	Neufeldstrasse	37	Doubt in record
Stadtbezirk obenaus	2967	10	Länggass-Drittel	235	h	39	a-d	Neufeldstrasse	37	Doubt in record
Stadtbezirk obenaus	2968	10	Länggass-Drittel	235	i	39	a-d	Neufeldstrasse	37	Doubt in record
Stadtbezirk obenaus	2969	10	Länggass-Drittel	235	n	39	a-d	Neufeldstrasse	37	Doubt in record
Stadtbezirk obenaus	2970	10	Länggass-Drittel	225	f	51		Neufeldstrasse	37	
Stadtbezirk obenaus	2971	10	Länggass-Drittel	225	g	51	a	Neufeldstrasse	37	
Stadtbezirk obenaus	2972	10	Länggass-Drittel	235	k	31		Neufeldstrasse	37	
Stadtbezirk obenaus	2973	10	Länggass-Drittel	235	k	31	a	Neufeldstrasse	37	
Stadtbezirk obenaus	2974	10	Länggass-Drittel	235	l	29		Neufeldstrasse	37	
Stadtbezirk obenaus	2975	10	Länggass-Drittel	235	m	29	b	Neufeldstrasse	37	
Stadtbezirk obenaus	2976	10	Länggass-Drittel	235	o	45		Neufeldstrasse	37	
Stadtbezirk obenaus	2977	10	Länggass-Drittel	235	o	45	a	Neufeldstrasse	37	
Stadtbezirk obenaus	2978	10	Länggass-Drittel	225	p	29	a	Neufeldstrasse	37	
Stadtbezirk obenaus	2979	10	Länggass-Drittel	236	a	2		Neubrückstrasse	37	
Stadtbezirk obenaus	2980	10	Länggass-Drittel	236	b	61		Engestrasse	37	
Stadtbezirk obenaus	2981	10	Länggass-Drittel	236	c	57		Engestrasse	37	
Stadtbezirk obenaus	2982	10	Länggass-Drittel	237	a	16		Neubrückstrasse	37	
Stadtbezirk obenaus	2983	10	Länggass-Drittel	237	b	12		Neubrückstrasse	37	
Stadtbezirk obenaus	2984	10	Länggass-Drittel	237	c	14		Neubrückstrasse	37	
Stadtbezirk obenaus	2985	10	Länggass-Drittel	238	a	31		Neubrückstrasse	37	
Stadtbezirk obenaus	2986	10	Länggass-Drittel	238	b	63		Neubrückstrasse	37	
Stadtbezirk obenaus	2987	10	Länggass-Drittel	239	a	33		Neubrückstrasse	37	
Stadtbezirk obenaus	2988	10	Länggass-Drittel	239	c	33	a	Neubrückstrasse	37	
Stadtbezirk obenaus	2989	10	Länggass-Drittel	240		32		Neubrückstrasse	37	
Stadtbezirk obenaus	2990	10	Länggass-Drittel	241	a	30		Neubrückstrasse	37	
Stadtbezirk obenaus	2991	10	Länggass-Drittel	241	b	30	a	Neubrückstrasse	37	
Stadtbezirk obenaus	2992	10	Länggass-Drittel	242	a	91		Neubrückstrasse	37	
Stadtbezirk obenaus	2993	10	Länggass-Drittel	242	b	91	a	Neubrückstrasse	37	
Stadtbezirk obenaus	2994	10	Länggass-Drittel	243	a	95		Neubrückstrasse	37	
Stadtbezirk obenaus	2995	10	Länggass-Drittel	243	b	95	a	Neubrückstrasse	37	
Stadtbezirk obenaus	2996	10	Länggass-Drittel	243	c-f	93		Neubrückstrasse	37	Doubt in record
Stadtbezirk obenaus	2997	10	Länggass-Drittel	243	c-f	93	a	Neubrückstrasse	37	Doubt in record
Stadtbezirk obenaus	2998	10	Länggass-Drittel	243	c-f	93	b	Neubrückstrasse	37	Doubt in record
Stadtbezirk obenaus	2999	10	Länggass-Drittel	244		99		Neubrückstrasse	37	
Stadtbezirk obenaus	3000	10	Länggass-Drittel	245		97		Neubrückstrasse	37	
Stadtbezirk obenaus	3001	10	Länggass-Drittel	246	a	35		Reichenbachstr.	37	Doubt in record
Stadtbezirk obenaus	3002	10	Länggass-Drittel	246	a	35	a	Reichenbachstr.	37	Doubt in record
Stadtbezirk obenaus	3003	10	Länggass-Drittel	246	a	35	b	Reichenbachstr.	37	Doubt in record
Stadtbezirk obenaus	3004	10	Länggass-Drittel	246	b	35		Reichenbachstr.	37	Doubt in record
Stadtbezirk obenaus	3005	10	Länggass-Drittel	246	b	35	a	Reichenbachstr.	37	Doubt in record
Stadtbezirk obenaus	3006	10	Länggass-Drittel	246	b	35	b	Reichenbachstr.	37	Doubt in record
Stadtbezirk obenaus	3007	10	Länggass-Drittel	247	a	32		Reichenbachstr.	37	
Stadtbezirk obenaus	3008	10	Länggass-Drittel	247	b	32	a	Reichenbachstr.	37	
Stadtbezirk obenaus	3009	10	Länggass-Drittel	248		28		Reichenbachstr.	37	
Stadtbezirk obenaus	3010	10	Länggass-Drittel	249	a	94		Tiefenaustrasse	37	
Stadtbezirk obenaus	3011	10	Länggass-Drittel	250		19		Thormannmätteliw.	37	
Stadtbezirk obenaus	3012	10	Länggass-Drittel	251	a	21		Thormannmätteliw.	37	
Stadtbezirk obenaus	3013	10	Länggass-Drittel	251	b	21	a	Thormannmätteliw.	37	
Stadtbezirk obenaus	3014	10	Länggass-Drittel	251	c	25		Thormannmätteliw.	37	
Stadtbezirk obenaus	3015	10	Länggass-Drittel	251	d	19	a	Thormannmätteliw.	37	
Stadtbezirk obenaus	3016	10	Länggass-Drittel	252	a	7		Schärlochweg	37	
Stadtbezirk obenaus	3017	10	Länggass-Drittel	252	b	5		Schärlochweg	37	
Stadtbezirk obenaus	3018	10	Länggass-Drittel	252	c	3		Schärlochweg	37	
Stadtbezirk obenaus	3019	10	Länggass-Drittel	252	d	91		Tiefenaustrasse	37	
Stadtbezirk obenaus	3020	10	Länggass-Drittel	252	e	5	a	Schärlochweg	37	
Stadtbezirk obenaus	3021	10	Länggass-Drittel	252	e	7	a	Schärlochweg	37	
Stadtbezirk obenaus	3022	10	Länggass-Drittel	254	a	71		Tiefenaustrasse	37	
Stadtbezirk obenaus	3023	10	Länggass-Drittel	254	b	73		Tiefenaustrasse	37	
Stadtbezirk obenaus	3024	10	Länggass-Drittel	254	e	73	a	Tiefenaustrasse	37	
Stadtbezirk obenaus	3025	10	Länggass-Drittel	255	a	75		Tiefenaustrasse	37	
Stadtbezirk obenaus	3026	10	Länggass-Drittel	255	b	75	a-e	Tiefenaustrasse	37	Doubt in record
Stadtbezirk obenaus	3027	10	Länggass-Drittel	256	a	11		Reichenbachstr.	37	
Stadtbezirk obenaus	3028	10	Länggass-Drittel	256	b	7		Reichenbachstr.	37	
Stadtbezirk obenaus	3029	10	Länggass-Drittel	256	c	7	a	Reichenbachstr.	37	
Stadtbezirk obenaus	3030	10	Länggass-Drittel	256	d	9		Reichenbachstr.	37	
Stadtbezirk obenaus	3031	10	Länggass-Drittel	256	e	15		Reichenbachstr.	37	
Stadtbezirk obenaus	3032	10	Länggass-Drittel	256	f	15	a	Reichenbachstr.	37	
Stadtbezirk obenaus	3033	10	Länggass-Drittel	256	e	17		Reichenbachstr.	37	
Stadtbezirk obenaus	3034	10	Länggass-Drittel	256	f	17	a	Reichenbachstr.	37	
Stadtbezirk obenaus	3035	10	Länggass-Drittel	257	a	14		Fährweg	37	
Stadtbezirk obenaus	3036	10	Länggass-Drittel	257	b	12		Fährweg	37	
Stadtbezirk obenaus	3037	10	Länggass-Drittel	258	a-c	11		Fährweg	37	Doubt in record
Stadtbezirk obenaus	3038	10	Länggass-Drittel	258	a-c	13		Fährweg	37	Doubt in record
Stadtbezirk obenaus	3039	10	Länggass-Drittel	258	a-c	13	a	Fährweg	37	Doubt in record
Stadtbezirk obenaus	3040	10	Länggass-Drittel	259	a	33		Fährweg	37	
Stadtbezirk obenaus	3041	10	Länggass-Drittel	259	a	33	a	Fährweg	37	
Stadtbezirk obenaus	3042	10	Länggass-Drittel	259	b	35		Fährweg	37	
Stadtbezirk obenaus	3043	10	Länggass-Drittel	259	d	2		Fährweg	37	
Stadtbezirk obenaus	3044	10	Länggass-Drittel	259	d	2	a	Fährweg	37	
Stadtbezirk obenaus	3045	10	Länggass-Drittel	259	d	2	b	Fährweg	37	
Stadtbezirk obenaus	3046	10	Länggass-Drittel	259	e	4		Spinnereiweg	37	Doubt in record
Stadtbezirk obenaus	3046	10	Länggass-Drittel	259	e	11		Spinnereiweg	37	Doubt in record
Stadtbezirk obenaus	3046	10	Länggass-Drittel	259	e	11	a	Spinnereiweg	37	Doubt in record
Stadtbezirk obenaus	3047	10	Länggass-Drittel	259	h	12		Felsenauweg	37	Doubt in record
Stadtbezirk obenaus	3048	10	Länggass-Drittel	259	i	14		Felsenauweg	37	Doubt in record
Stadtbezirk obenaus	3049	10	Länggass-Drittel	260	a	8		Reichenbachstr.	37	
Stadtbezirk obenaus	3050	10	Länggass-Drittel	260	b	8	a	Reichenbachstr.	37	
Stadtbezirk obenaus	3051	10	Länggass-Drittel	260	c	8	b	Reichenbachstr.	37	
Stadtbezirk obenaus	3052	10	Länggass-Drittel	261	a	4		Reichenbachstr.	37	
Stadtbezirk obenaus	3053	10	Länggass-Drittel	261	a	4	a	Reichenbachstr.	37	
Stadtbezirk obenaus	3054	10	Länggass-Drittel	261	a	4	b	Reichenbachstr.	37	
Stadtbezirk obenaus	3055	10	Länggass-Drittel	261	c	1		Reichenbachstr.	37	
Stadtbezirk obenaus	3056	10	Länggass-Drittel	261	b	6		Reichenbachstr.	37	
Stadtbezirk obenaus	3057	10	Länggass-Drittel	261	d	130		Engestrasse	37	
Stadtbezirk obenaus	3058	10	Länggass-Drittel	261	e	3		Reichenbachstr.	37	
Stadtbezirk obenaus	3059	10	Länggass-Drittel	261	f	4	c	Reichenbachstr.	37	
Stadtbezirk obenaus	3060	10	Länggass-Drittel	261	f	94		Bremgartenstr.	37	
Stadtbezirk obenaus	3061	10	Länggass-Drittel	261	g	96		Bremgartenstr.	37	
Stadtbezirk obenaus	3062	10	Länggass-Drittel	262	a	84		Engestrasse	37	
Stadtbezirk obenaus	3063	10	Länggass-Drittel	262	b	83		Engestrasse	37	
Stadtbezirk obenaus	3064	10	Länggass-Drittel	262	c	39		Tiefenaustrasse	37	
Stadtbezirk obenaus	3065	10	Länggass-Drittel	262	d	83	a	Engestrasse	37	
Stadtbezirk obenaus	3066	10	Länggass-Drittel	263		77		Engestrasse	37	
Stadtbezirk obenaus	3067	10	Länggass-Drittel	264	a	71		Engestrasse	37	
Stadtbezirk obenaus	3068	10	Länggass-Drittel	264	a	71	a	Engestrasse	37	
Stadtbezirk obenaus	3069	10	Länggass-Drittel	264	a	71	b	Engestrasse	37	
Stadtbezirk obenaus	3070	10	Länggass-Drittel	264	b	71		Engestrasse	37	
Stadtbezirk obenaus	3071	10	Länggass-Drittel	264	b	71	a	Engestrasse	37	
Stadtbezirk obenaus	3072	10	Länggass-Drittel	264	b	71	b	Engestrasse	37	
Stadtbezirk obenaus	3073	10	Länggass-Drittel	265		7		Bierhübelistrasse	37	
Stadtbezirk obenaus	3074	10	Länggass-Drittel	265		7	a	Bierhübelistrasse	37	
Stadtbezirk obenaus	3075	10	Länggass-Drittel	265		7	b	Bierhübelistrasse	37	
Stadtbezirk obenaus	3076	10	Länggass-Drittel	266	a	3		Bierhübelistrasse	37	
Stadtbezirk obenaus	3077	10	Länggass-Drittel	266	a	22		Alpeneckstrasse	37	
Stadtbezirk obenaus	3078	10	Länggass-Drittel	266	b	22	a	Alpeneckstrasse	37	
Stadtbezirk obenaus	3079	10	Länggass-Drittel	266	b	22	b	Alpeneckstrasse	37	
Stadtbezirk obenaus	3080	10	Länggass-Drittel	267		1		Bierhübelistrasse	37	
Stadtbezirk obenaus	3081	10	Länggass-Drittel	267		1	a	Bierhübelistrasse	37	
Stadtbezirk obenaus	3082	10	Länggass-Drittel	268	a	22		Schlachthausweg	37	
Stadtbezirk obenaus	3083	10	Länggass-Drittel	268	c	22	a	Schlachthausweg	37	
Stadtbezirk obenaus	3084	10	Länggass-Drittel	268	b			abgebrochen	37	
Stadtbezirk obenaus	3085	10	Länggass-Drittel	268	d	48		Schlachthausweg	37	
Stadtbezirk obenaus	3086	10	Länggass-Drittel	268	e	51		Schlachthausweg	37	
Stadtbezirk obenaus	3087	10	Länggass-Drittel	268	f	49		Schlachthausweg	37	
Stadtbezirk obenaus	3088	10	Länggass-Drittel	268	g	47		Schlachthausweg	37	
Stadtbezirk obenaus	3089	10	Länggass-Drittel	268	h	46		Schlachthausweg	37	
Stadtbezirk obenaus	3090	10	Länggass-Drittel	268	i	41		Schlachthausweg	37	
Stadtbezirk obenaus	3091	10	Länggass-Drittel	268	k	39		Schlachthausweg	37	
Stadtbezirk obenaus	3092	10	Länggass-Drittel	268	l	35		Schlachthausweg	37	
Stadtbezirk obenaus	3093	10	Länggass-Drittel	268	m	35	a	Schlachthausweg	37	
Stadtbezirk obenaus	3094	10	Länggass-Drittel	268	n	34		Schlachthausweg	37	
Stadtbezirk obenaus	3095	10	Länggass-Drittel	268	o	36		Schlachthausweg	37	
Stadtbezirk obenaus	3096	10	Länggass-Drittel	268	p	38		Schlachthausweg	37	
Stadtbezirk obenaus	3097	10	Länggass-Drittel	268	q	37		Schlachthausweg	37	
Stadtbezirk obenaus	3098	10	Länggass-Drittel	268	r	15		Tiefenaustrasse	37	
Stadtbezirk obenaus	3099	10	Länggass-Drittel	269	b	16		Schlachthausweg	37	
Stadtbezirk obenaus	3100	10	Länggass-Drittel	269	c	18		Schlachthausweg	37	
Stadtbezirk obenaus	3101	10	Länggass-Drittel	270	a	4		Schlachthausweg	37	
Stadtbezirk obenaus	3102	10	Länggass-Drittel	271	a	6	a	Schlachthausweg	37	
Stadtbezirk obenaus	3103	10	Länggass-Drittel	271	b	6		Schlachthausweg	37	
Stadtbezirk obenaus	3104	10	Länggass-Drittel	270	b	12		Schützenmattstr.	37	
Stadtbezirk obenaus	3105	10	Länggass-Drittel	270	c	12	a	Schützenmattstr.	37	
Stadtbezirk obenaus	3106	10	Länggass-Drittel	272	a	18		Alpeneckstrasse	37	
