Strasse vor 1882,Nummer vor 1882,Strasse,Nummer,Scan,ID,Status
Länggass-Drittel,176q,Schanzeneckweg,11,3012680,2535,Unbekannte Strasse
Länggass-Drittel,176r,Schanzeneckweg,13,3012680,2536,Unbekannte Strasse
Länggass-Drittel,176s,Mauerrain,1,3012680,2537,OK
Länggass-Drittel,176s,Mauerrain,3,3012680,2538,Unbekannte Hausnummer
Länggass-Drittel,176s,Mauerrain,3a,3012680,2539,OK
Länggass-Drittel,176t,Terrassenweg,10,3012680,2540,OK
Länggass-Drittel,176t,Terrassenweg,10a,3012680,2541,OK
Länggass-Drittel,176t,Terrassenweg,6,3012680,2542,OK
Länggass-Drittel,176t,Terrassenweg,6,3012680,2543,OK
Länggass-Drittel,176u,Terrassenweg,12,3012680,2544,OK
Länggass-Drittel,176v,Terrassenweg,14,3012680,2545,OK
Länggass-Drittel,176w,Terrassenweg,16,3012680,2546,OK
Länggass-Drittel,176w,Terrassenweg,18,3012680,2547,OK
Länggass-Drittel,176w,Terrassenweg,20,3012680,2548,OK
Länggass-Drittel,176w,Terrassenweg,20a,3012680,2549,OK
Länggass-Drittel,176x,Pavillonweg,14,3012680,2550,OK
Länggass-Drittel,176y,Schanzeneckweg,19,3012680,2551,Unbekannte Strasse
Länggass-Drittel,176z,Pavillonweg,8,3012680,2552,Unbekannte Hausnummer
Länggass-Drittel,177a,Stadtbachstrasse,36,3012680,2553,OK
Länggass-Drittel,177c,Stadtbachstrasse,36a,3012680,2554,Unbekannte Hausnummer
Länggass-Drittel,177b,Stadtbachstrasse,38,3012680,2555,OK
Länggass-Drittel,177g,Stadtbachstrasse,38a,3012680,2556,Unbekannte Hausnummer
Länggass-Drittel,177e,Schanzeneckweg,25,3012680,2557,Unbekannte Strasse
Länggass-Drittel,177e,Schanzeneckweg,25a,3012680,2558,Unbekannte Strasse
Länggass-Drittel,177f,Stadtbachstrasse,27,3012680,2559,Unbekannte Hausnummer
Länggass-Drittel,177h,Wildhainweg,26,3012680,2560,Unbekannte Hausnummer
Länggass-Drittel,177i,Stadtbachstrasse,7,3012680,2561,Unbekannte Hausnummer
Länggass-Drittel,178,Stadtbachstrasse,46,3012680,2562,OK
Länggass-Drittel,178a,Stadtbachstrasse,48,3012680,2563,OK
Länggass-Drittel,178b,Stadtbachstrasse,42,3012680,2564,OK
Länggass-Drittel,178i,Stadtbachstrasse,42a,3012680,2565,OK
Länggass-Drittel,178c,Stadtbachstrasse,44,3012680,2566,OK
Länggass-Drittel,178d,Wildhainweg,8,3012680,2567,OK
Länggass-Drittel,178e,Stadtbachstrasse,50,3012680,2568,OK
Länggass-Drittel,178e,Stadtbachstrasse,50a,3012680,2569,Unbekannte Hausnummer
Länggass-Drittel,178f,Wildhainweg,19,3012680,2570,OK
Länggass-Drittel,178k,Wildhainweg,19a,3012680,2571,OK
Länggass-Drittel,178g,Wildhainweg,16,3012680,2572,OK
Länggass-Drittel,178h,Wildhainweg,16a,3012680,2573,OK
Länggass-Drittel,178m,Wildhainweg,4,3012680,2574,OK
Länggass-Drittel,178o,Wildhainweg,12a,3012680,2575,OK
Länggass-Drittel,178l,Wildhainweg,12,3012680,2576,OK
Länggass-Drittel,179a,Stadtbachstrasse,58,3012680,2577,OK
Länggass-Drittel,179b,Stadtbachstrasse,56,3012680,2578,OK
Länggass-Drittel,179c,Stadtbachstrasse,54,3012680,2579,Unbekannte Hausnummer
Länggass-Drittel,180a,Stadtbachstrasse,31,3012680,2580,Unbekannte Hausnummer
Länggass-Drittel,180a,Stadtbachstrasse,31a,3012680,2581,Unbekannte Hausnummer
Länggass-Drittel,180a,Stadtbachstrasse,31c,3012680,2582,Unbekannte Hausnummer
Länggass-Drittel,180b,Stadtbachstrasse,31b,3012680,2583,Unbekannte Hausnummer
Länggass-Drittel,181a,Stadtbachstrasse,66,3012680,2584,Unbekannte Hausnummer
Länggass-Drittel,181a,Stadtbachstrasse,66b,3012680,2585,Unbekannte Hausnummer
Länggass-Drittel,181b,Stadtbachstrasse,66a,3012680,2586,Unbekannte Hausnummer
Länggass-Drittel,183a,Stadtbachstrasse,78,3012680,2587,Unbekannte Hausnummer
Länggass-Drittel,183a,Stadtbachstrasse,78a,3012680,2588,Unbekannte Hausnummer
Länggass-Drittel,183a,Stadtbachstrasse,78b,3012680,2589,Unbekannte Hausnummer
Länggass-Drittel,183b,Niesenweg,3,3012680,2590,Unbekannte Hausnummer
Länggass-Drittel,183c,Lindenrain,1,3012680,2591,OK
Länggass-Drittel,183d,Stadtbachstrasse,1a,3012680,2592,Unbekannte Hausnummer
Länggass-Drittel,183d,Stadtbachstrasse,74,3012680,2593,Unbekannte Hausnummer
Länggass-Drittel,183e,Lindenrain,3,3012680,2594,OK
Länggass-Drittel,183f,Lindenrain,5,3012680,2595,OK
Länggass-Drittel,183h,Niesenweg,1,3012680,2596,OK
Länggass-Drittel,183i,Niesenweg,1a,3012680,2597,OK
Länggass-Drittel,184a,Murtenstrasse,2,3012680,2598,OK
Länggass-Drittel,184b,Murtenstrasse,4,3012680,2599,Unbekannte Hausnummer
Länggass-Drittel,184c,Murtenstrasse,20,3012680,2600,OK
Länggass-Drittel,184c,Murtenstrasse,20a,3012680,2601,Unbekannte Hausnummer
Länggass-Drittel,184d,Murtenstrasse,22,3012680,2602,OK
Länggass-Drittel,184e,Murtenstrasse,24,3012680,2603,OK
Länggass-Drittel,184t,Murtenstrasse,24a,3012680,2604,Unbekannte Hausnummer
Länggass-Drittel,184f,Murtenstrasse,26,3012680,2605,OK
Länggass-Drittel,184g,Murtenstrasse,28,3012680,2606,OK
Länggass-Drittel,184h,Murtenstrasse,30,3012680,2607,OK
Länggass-Drittel,184i,Murtenstrasse,36,3012680,2608,Unbekannte Hausnummer
Länggass-Drittel,184k,Murtenstrasse,48,3012680,2609,OK
Länggass-Drittel,184l,Murtenstrasse,48a,3012680,2610,Unbekannte Hausnummer
Länggass-Drittel,184u,Murtenstrasse,48b,3012680,2611,Unbekannte Hausnummer
Länggass-Drittel,184o,Murtenstrasse,46,3012680,2612,OK
Länggass-Drittel,184p,Murtenstrasse,40,3012680,2613,OK
Länggass-Drittel,184q,Murtenstrasse,42,3012680,2614,OK
Länggass-Drittel,184r,Murtenstrasse,38a,3012680,2615,Unbekannte Hausnummer
Länggass-Drittel,184r,Murtenstrasse,38,3012680,2616,Unbekannte Hausnummer
Länggass-Drittel,184v,Murtenstrasse,16,3012680,2617,Unbekannte Hausnummer
Länggass-Drittel,184w,Murtenstrasse,16a,3012680,2618,Unbekannte Hausnummer
Länggass-Drittel,184x,Murtenstrasse,10,3012680,2619,OK
Länggass-Drittel,185e,Murtenstrasse,52,3012680,2620,Unbekannte Hausnummer
Länggass-Drittel,185f,Murtenstrasse,52,3012680,2621,Unbekannte Hausnummer
Länggass-Drittel,185p,Murtenstrasse,50,3012680,2622,OK
Länggass-Drittel,185g,Murtenstrasse,56,3012680,2623,OK
Länggass-Drittel,185h,Murtenstrasse,58,3012680,2624,OK
Länggass-Drittel,185i,Murtenstrasse,60,3012680,2625,OK
Länggass-Drittel,185p,Murtenstrasse,62,3012680,2626,OK
Länggass-Drittel,185k,Murtenstrasse,66,3012680,2627,OK
Länggass-Drittel,185m,Murtenstrasse,72,3012680,2628,Unbekannte Hausnummer
Länggass-Drittel,185l,Murtenstrasse,64,3012680,2629,OK
Länggass-Drittel,185n,Murtenstrasse,58a,3012680,2630,OK
Länggass-Drittel,185o,Murtenstrasse,54,3012680,2631,OK
Länggass-Drittel,185p,Murtenstrasse,66a,3012680,2632,Unbekannte Hausnummer
Länggass-Drittel,185q,Bühlstrasse,2,3012680,2633,Unbekannte Hausnummer
Länggass-Drittel,186a,Bühlstrasse,4,3012680,2634,Unbekannte Hausnummer
Länggass-Drittel,186b,Bahnweg,22,3012680,2635,Unbekannte Strasse
Länggass-Drittel,186d,Bahnweg,18,3012680,2636,Unbekannte Strasse
Länggass-Drittel,186f,Bühlstrasse,16,3012680,2637,OK
Länggass-Drittel,187,Bühlstrasse,4a,3012680,2638,Unbekannte Hausnummer
Länggass-Drittel,188a,Waldheimweg,15,3012680,2639,Unbekannte Strasse
Länggass-Drittel,188b,Waldheimweg,11,3012680,2640,Unbekannte Strasse
Länggass-Drittel,188b,Waldheimweg,11a,3012680,2641,Unbekannte Strasse
Länggass-Drittel,189a,Waldheimweg,13,3012680,2642,Unbekannte Strasse
Länggass-Drittel,189b,Murtenstrasse,120,3012680,2643,Unbekannte Hausnummer
Länggass-Drittel,189c,Wohlenweg,5,3012680,2644,Unbekannte Strasse
Länggass-Drittel,189d,Murtenstrasse,120,3012680,2645,Unbekannte Hausnummer
Länggass-Drittel,189e,Murtenstrasse,120a,3012680,2646,Unbekannte Hausnummer
Länggass-Drittel,190a,Wohlenweg,50,3012681,2647,Unbekannte Strasse
Länggass-Drittel,190b,Wohlenweg,50a,3012681,2648,Unbekannte Strasse
Länggass-Drittel,191,Wohlenweg,51,3012681,2649,Unbekannte Strasse
Länggass-Drittel,192,Wohlenweg,55,3012681,2650,Unbekannte Strasse
Länggass-Drittel,193a,Länggassstrasse,93,3012681,2651,OK
Länggass-Drittel,193c,Länggassstrasse,93a,3012681,2652,Unbekannte Hausnummer
Länggass-Drittel,193b,Länggassstrasse,91,3012681,2653,OK
Länggass-Drittel,193d,Länggassstrasse,91a,3012681,2654,Unbekannte Hausnummer
Länggass-Drittel,194a,Länggassstrasse,87,3012681,2655,Unbekannte Hausnummer
Länggass-Drittel,194a,Länggassstrasse,87a,3012681,2656,Unbekannte Hausnummer
Länggass-Drittel,194b,Länggassstrasse,89,3012681,2657,Unbekannte Hausnummer
Länggass-Drittel,194c,Länggassstrasse,89a,3012681,2658,Unbekannte Hausnummer
Länggass-Drittel,195a,Länggassstrasse,75,3012681,2659,OK
Länggass-Drittel,195b,Länggassstrasse,77,3012681,2660,OK
Länggass-Drittel,195c,Länggassstrasse,83,3012681,2661,OK
Länggass-Drittel,195d,Länggassstrasse,83a,3012681,2662,Unbekannte Hausnummer
Länggass-Drittel,196,Länggassstrasse,75a,3012681,2663,OK
Länggass-Drittel,198,Länggassstrasse,68,3012681,2664,OK
Länggass-Drittel,199a,Länggassstrasse,74,3012681,2665,OK
Länggass-Drittel,199a,Länggassstrasse,74a,3012681,2666,Unbekannte Hausnummer
Länggass-Drittel,199a,Länggassstrasse,74b,3012681,2667,Unbekannte Hausnummer
Länggass-Drittel,199b,Länggassstrasse,62,3012681,2668,OK
Länggass-Drittel,199c,Länggassstrasse,62a,3012681,2669,OK
Länggass-Drittel,200a,Länggassstrasse,61,3012681,2670,OK
Länggass-Drittel,200b,Neufeldstrasse,20,3012681,2671,OK
Länggass-Drittel,200b,Neufeldstrasse,20a,3012681,2672,OK
Länggass-Drittel,200c,Neufeldstrasse,36,3012681,2673,OK
Länggass-Drittel,200e,Hochfeldweg,5,3012681,2674,Unbekannte Strasse
Länggass-Drittel,200f,Eigerweg,5,3012681,2675,Unbekannte Strasse
Länggass-Drittel,200g,Hohgantweg,5,3012681,2676,OK
Länggass-Drittel,200g,Hohgantweg,5a,3012681,2677,Unbekannte Hausnummer
Länggass-Drittel,200h,Gewerbestrasse,11,3012681,2678,OK
Länggass-Drittel,200h,Gewerbestrasse,11a,3012681,2679,Unbekannte Hausnummer
Länggass-Drittel,200i,Schreinerweg,7,3012681,2680,OK
Länggass-Drittel,200k,Steinhauerweg,8,3012681,2681,Unbekannte Strasse
Länggass-Drittel,200k,Steinhauerweg,8a,3012681,2682,Unbekannte Strasse
Länggass-Drittel,200l,Schreinerweg,6,3012681,2683,OK
Länggass-Drittel,200m,Schreinerweg,2,3012681,2684,Unbekannte Hausnummer
Länggass-Drittel,200m,Muesmattstrasse,42,3012681,2685,Unbekannte Hausnummer
Länggass-Drittel,200n,Schreinerweg,4,3012681,2686,Unbekannte Hausnummer
Länggass-Drittel,200o,Hochfeldweg,11,3012681,2687,Unbekannte Strasse
Länggass-Drittel,200p,Hochfeldweg,13,3012681,2688,Unbekannte Strasse
Länggass-Drittel,200o,Hochfeldweg,15,3012681,2689,Unbekannte Strasse
Länggass-Drittel,200p,Hochfeldweg,17,3012681,2690,Unbekannte Strasse
Länggass-Drittel,200p,Hochfeldweg,17a,3012681,2691,Unbekannte Strasse
Länggass-Drittel,200q,Muesmattstrasse,40,3012681,2692,OK
Länggass-Drittel,200q,Schreinerweg,1,3012681,2693,Unbekannte Hausnummer
Länggass-Drittel,200r,Muesmattstrasse,36,3012681,2694,Unbekannte Hausnummer
Länggass-Drittel,200r,Genossenweg,1,3012681,2695,OK
Länggass-Drittel,200s,Genossenweg,10,3012681,2696,OK
Länggass-Drittel,200s,Genossenweg,10a,3012681,2697,OK
Länggass-Drittel,200t,Genossenweg,8,3012681,2698,Unbekannte Hausnummer
Länggass-Drittel,200u,Muesmattstrasse,38,3012681,2699,OK
Länggass-Drittel,200u,Steinhauerweg,1,3012681,2700,Unbekannte Strasse
Länggass-Drittel,200v,Genossenweg,7,3012681,2701,Unbekannte Hausnummer
Länggass-Drittel,200v,Genossenweg,5,3012681,2702,OK
Länggass-Drittel,200w,Schreinerweg,4a,3012681,2703,Unbekannte Hausnummer
Länggass-Drittel,200x,Schreinerweg,1a,3012681,2704,Unbekannte Hausnummer
Länggass-Drittel,200y,Hochfeldweg,7,3012681,2705,Unbekannte Strasse
Länggass-Drittel,200z,Hochfeldweg,9,3012681,2706,Unbekannte Strasse
Länggass-Drittel,201a,Länggassstrasse,53,3012681,2707,OK
Länggass-Drittel,201c,Länggassstrasse,55,3012681,2708,OK
Länggass-Drittel,201c,Muesmattstrasse,51,3012681,2709,Unbekannte Hausnummer
Länggass-Drittel,201e,Muesmattstrasse,44,3012681,2710,Unbekannte Hausnummer
Länggass-Drittel,201f,Muesmattstrasse,49,3012681,2711,OK
Länggass-Drittel,201g,Muesmattstrasse,45,3012681,2712,OK
Länggass-Drittel,201h,Muesmattstrasse,37,3012681,2713,OK
Länggass-Drittel,201i,Muesmattstrasse,35,3012681,2714,OK
Länggass-Drittel,201k,Muesmattstrasse,39,3012681,2715,OK
Länggass-Drittel,201l,Muesmattstrasse,41,3012681,2716,OK
Länggass-Drittel,201n,Landweg,1,3012681,2717,Unbekannte Strasse
Länggass-Drittel,201o,Pflugweg,10,3012681,2718,Unbekannte Strasse
Länggass-Drittel,201p,Landweg,1a,3012681,2719,Unbekannte Strasse
Länggass-Drittel,202a,Länggassstrasse,58,3012681,2720,Unbekannte Hausnummer
Länggass-Drittel,202c,Länggassstrasse,58a,3012681,2721,Unbekannte Hausnummer
Länggass-Drittel,202d,Länggassstrasse,60,3012681,2722,Unbekannte Hausnummer
Länggass-Drittel,202e,Länggassstrasse,58b,3012681,2723,Unbekannte Hausnummer
Länggass-Drittel,202f,Länggassstrasse,58c,3012681,2724,Unbekannte Hausnummer
Länggass-Drittel,203a,Länggassstrasse,52,3012681,2725,OK
Länggass-Drittel,203b,Länggassstrasse,52a,3012681,2726,Unbekannte Hausnummer
Länggass-Drittel,203c,Länggassstrasse,48,3012681,2727,OK
Länggass-Drittel,203d,Länggassstrasse,46,3012681,2728,OK
Länggass-Drittel,203e,Länggassstrasse,52b,3012681,2729,Unbekannte Hausnummer
Länggass-Drittel,204,Länggassstrasse,49,3012681,2730,OK
Länggass-Drittel,204,Länggassstrasse,49a,3012681,2731,OK
Länggass-Drittel,204,Länggassstrasse,49b,3012681,2732,Unbekannte Hausnummer
Länggass-Drittel,205a,Länggassstrasse,49,3012681,2733,OK
Länggass-Drittel,205a,Länggassstrasse,49a,3012681,2734,OK
Länggass-Drittel,205a,Länggassstrasse,49b,3012681,2735,Unbekannte Hausnummer
Länggass-Drittel,206a,Länggassstrasse,43,3012681,2736,OK
Länggass-Drittel,206a,Länggassstrasse,43a,3012681,2737,Unbekannte Hausnummer
Länggass-Drittel,206a,Länggassstrasse,43b,3012681,2738,Unbekannte Hausnummer
Länggass-Drittel,206b,Länggassstrasse,49c,3012681,2739,Unbekannte Hausnummer
Länggass-Drittel,207a,Länggassstrasse,40,3012681,2740,OK
Länggass-Drittel,207h,Länggassstrasse,40a,3012681,2741,OK
Länggass-Drittel,207h,Länggassstrasse,40d,3012681,2742,Unbekannte Hausnummer
Länggass-Drittel,207k,Länggassstrasse,40b,3012681,2743,OK
Länggass-Drittel,207l,Länggassstrasse,40c,3012681,2744,Unbekannte Hausnummer
Länggass-Drittel,207b,Länggassstrasse,42,3012681,2745,Unbekannte Hausnummer
Länggass-Drittel,207c,,,3012681,2746,Unbekannte Strasse
Länggass-Drittel,207g,Länggassstrasse,44,3012681,2747,OK
Länggass-Drittel,208a,Länggassstrasse,37,3012681,2748,OK
Länggass-Drittel,208a,Länggassstrasse,37a,3012681,2749,Unbekannte Hausnummer
Länggass-Drittel,208b,Mittelstrasse,5,3012681,2750,OK
Länggass-Drittel,208c,Mittelstrasse,7,3012681,2751,OK
Länggass-Drittel,208d,Mittelstrasse,9,3012681,2752,OK
Länggass-Drittel,208e,Mittelstrasse,11,3012681,2753,OK
Länggass-Drittel,208f,Mittelstrasse,13,3012681,2754,OK
Länggass-Drittel,208g,Mittelstrasse,15,3012681,2755,OK
Länggass-Drittel,208h,Mittelstrasse,17,3012681,2756,OK
Länggass-Drittel,208i,Mittelstrasse,19,3012681,2757,OK
Länggass-Drittel,208k,Mittelstrasse,21,3012681,2758,OK
Länggass-Drittel,208l,Mittelstrasse,23,3012681,2759,OK
Länggass-Drittel,208m,Mittelstrasse,30,3012681,2760,Unbekannte Hausnummer
Länggass-Drittel,208n,Mittelstrasse,28,3012681,2761,Unbekannte Hausnummer
Länggass-Drittel,208o,Mittelstrasse,26,3012681,2762,Unbekannte Hausnummer
Länggass-Drittel,208p,Mittelstrasse,24,3012681,2763,Unbekannte Hausnummer
Länggass-Drittel,208q,Mittelstrasse,22,3012681,2764,Unbekannte Hausnummer
Länggass-Drittel,208r,Mittelstrasse,20,3012681,2765,OK
Länggass-Drittel,208s,Mittelstrasse,18,3012681,2766,OK
Länggass-Drittel,208t,Mittelstrasse,16,3012681,2767,OK
Länggass-Drittel,209a,Länggassstrasse,30,3012681,2768,OK
Länggass-Drittel,209b,Länggassstrasse,28,3012681,2769,OK
Länggass-Drittel,209c,Mittelstrasse,10,3012681,2770,OK
Länggass-Drittel,209k,Mittelstrasse,10a,3012681,2771,Unbekannte Hausnummer
Länggass-Drittel,209d,Seidenweg,11,3012681,2772,Unbekannte Hausnummer
Länggass-Drittel,209d,Seidenweg,13,3012681,2773,Unbekannte Hausnummer
Länggass-Drittel,209e,Seidenweg,10,3012681,2774,OK
Länggass-Drittel,209f,Seidenweg,14,3012681,2775,OK
Länggass-Drittel,209g,Mittelstrasse,8,3012681,2776,OK
Länggass-Drittel,209i,Mittelstrasse,8a,3012681,2777,Unbekannte Hausnummer
Länggass-Drittel,209l,Seidenweg,4a,3012681,2778,OK
Länggass-Drittel,209m,Seidenweg,12,3012682,2779,OK
Länggass-Drittel,209t,Seidenweg,12a,3012682,2780,Unbekannte Hausnummer
Länggass-Drittel,209t,Seidenweg,12b,3012682,2781,Unbekannte Hausnummer
Länggass-Drittel,209n,Länggassstrasse,32,3012682,2782,OK
Länggass-Drittel,209o,Mittelstrasse,4,3012682,2783,OK
Länggass-Drittel,209p,Seidenweg,16,3012682,2784,OK
Länggass-Drittel,209q,Länggassstrasse,34,3012682,2785,OK
Länggass-Drittel,209r,Mittelstrasse,14,3012682,2786,OK
Länggass-Drittel,209s,Länggassstrasse,26,3012682,2787,OK
Länggass-Drittel,209v,Seidenweg,15,3012682,2788,Unbekannte Hausnummer
Länggass-Drittel,209x,Seidenweg,13a,3012682,2789,Unbekannte Hausnummer
Länggass-Drittel,209y,Seidenweg,9,3012682,2790,OK
Länggass-Drittel,209z,Seidenweg,5,3012682,2791,OK
Länggass-Drittel,209z,Seidenweg,5a,3012682,2792,OK
Länggass-Drittel,209z,Seidenweg,5b,3012682,2793,Unbekannte Hausnummer
Länggass-Drittel,210,Länggassstrasse,29,3012682,2794,OK
Länggass-Drittel,210,Länggassstrasse,29a,3012682,2795,Unbekannte Hausnummer
Länggass-Drittel,211a,Sennweg,2,3012682,2796,OK
Länggass-Drittel,211i,Sennweg,2a,3012682,2797,Unbekannte Hausnummer
Länggass-Drittel,211k,Sennweg,2b,3012682,2798,Unbekannte Hausnummer
Länggass-Drittel,211c,Vereinsweg,15,3012682,2799,Unbekannte Hausnummer
Länggass-Drittel,211d,Vereinsweg,15a,3012682,2800,Unbekannte Hausnummer
Länggass-Drittel,211e,Sennweg,4,3012682,2801,OK
Länggass-Drittel,211f,Vereinsweg,6,3012682,2802,OK
Länggass-Drittel,211g,Vereinsweg,7,3012682,2803,OK
Länggass-Drittel,211h,Vereinsweg,10,3012682,2804,OK
Länggass-Drittel,211l,Sennweg,8,3012682,2805,Unbekannte Hausnummer
Länggass-Drittel,211m,Sennweg,10,3012682,2806,Unbekannte Hausnummer
Länggass-Drittel,211n,Vereinsweg,9,3012682,2807,OK
Länggass-Drittel,211o,Vereinsweg,5,3012682,2808,OK
Länggass-Drittel,211p,Vereinsweg,12,3012682,2809,OK
Länggass-Drittel,211q,Vereinsweg,14,3012682,2810,OK
Länggass-Drittel,211r,Vereinsweg,16,3012682,2811,OK
Länggass-Drittel,211s,Vereinsweg,18,3012682,2812,OK
Länggass-Drittel,211t,Gesellschaftsstrasse,41,3012682,2813,OK
Länggass-Drittel,211u,Länggassstrasse,20,3012682,2814,OK
Länggass-Drittel,211v,Vereinsweg,1,3012682,2815,OK
Länggass-Drittel,212a,Länggassstrasse,21,3012682,2816,OK
Länggass-Drittel,212b,Länggassstrasse,21a,3012682,2817,OK
Länggass-Drittel,212c,Länggassstrasse,21b,3012682,2818,Unbekannte Hausnummer
Länggass-Drittel,212d,Länggassstrasse,21d,3012682,2819,Unbekannte Hausnummer
Länggass-Drittel,212e,Länggassstrasse,19,3012682,2820,OK
Länggass-Drittel,212e,Länggassstrasse,19a,3012682,2821,OK
Länggass-Drittel,212f,Länggassstrasse,7,3012682,2822,OK
Länggass-Drittel,212g,Länggassstrasse,13,3012682,2823,Unbekannte Hausnummer
Länggass-Drittel,212h,Länggassstrasse,13a,3012682,2824,Unbekannte Hausnummer
Länggass-Drittel,212i,Länggassstrasse,21c,3012682,2825,Unbekannte Hausnummer
Länggass-Drittel,213,Länggassstrasse,25,3012682,2826,OK
Länggass-Drittel,213,Länggassstrasse,25a,3012682,2827,Unbekannte Hausnummer
Länggass-Drittel,213,Länggassstrasse,25b,3012682,2827,Unbekannte Hausnummer
Länggass-Drittel,213,Länggassstrasse,25c,3012682,2827,Unbekannte Hausnummer
Länggass-Drittel,213,Länggassstrasse,25d,3012682,2827,Unbekannte Hausnummer
Länggass-Drittel,213,Länggassstrasse,25e,3012682,2827,Unbekannte Hausnummer
Länggass-Drittel,215a,Länggassstrasse,14,3012682,2828,OK
Länggass-Drittel,215b,Länggassstrasse,10,3012682,2829,OK
Länggass-Drittel,215b,Länggassstrasse,12,3012682,2830,OK
Länggass-Drittel,215b,Länggassstrasse,12a,3012682,2831,Unbekannte Hausnummer
Länggass-Drittel,215c,Gesellschaftsstrasse,33,3012682,2832,OK
Länggass-Drittel,215d,Gesellschaftsstrasse,35,3012682,2833,OK
Länggass-Drittel,215e,Gesellschaftsstrasse,35a,3012682,2834,Unbekannte Hausnummer
Länggass-Drittel,215f,Gesellschaftsstrasse,35b,3012682,2835,Unbekannte Hausnummer
Länggass-Drittel,215h,Gesellschaftsstrasse,29,3012682,2836,OK
Länggass-Drittel,215i,Gesellschaftsstrasse,29a,3012682,2837,Unbekannte Hausnummer
Länggass-Drittel,215g,Hallerstrasse,14,3012682,2838,Unbekannte Hausnummer
Länggass-Drittel,215g,Hallerstrasse,12,3012682,2839,OK
Länggass-Drittel,215o,Länggassstrasse,8e,3012682,2840,Unbekannte Hausnummer
Länggass-Drittel,215o,Länggassstrasse,8f,3012682,2841,Unbekannte Hausnummer
Länggass-Drittel,215p,Hallerstrasse,8,3012682,2842,OK
Länggass-Drittel,215p,Hallerstrasse,8a,3012682,2843,Unbekannte Hausnummer
Länggass-Drittel,215q,Hallerstrasse,12a,3012682,2844,OK
Länggass-Drittel,215t,Gesellschaftsstrasse,35c,3012682,2845,Unbekannte Hausnummer
Länggass-Drittel,215u,Hallerstrasse,12b,3012682,2846,Unbekannte Hausnummer
Länggass-Drittel,215w,Länggassstrasse,8b,3012682,2847,Unbekannte Hausnummer
Länggass-Drittel,215w,Länggassstrasse,8c,3012682,2848,Unbekannte Hausnummer
Länggass-Drittel,215w,Länggassstrasse,8d,3012682,2849,Unbekannte Hausnummer
Länggass-Drittel,215x,Länggassstrasse,14,3012682,2850,OK
Länggass-Drittel,215z,Hallerstrasse,12,3012682,2851,OK
Länggass-Drittel,216a,Länggassstrasse,8,3012682,2852,OK
Länggass-Drittel,216a,Länggassstrasse,8a,3012682,2853,OK
Länggass-Drittel,216b,Hallerstrasse,6,3012682,2854,OK
Länggass-Drittel,216b,Hallerstrasse,6a,3012682,2855,OK
