Strasse,Hausnummer,PLZ,Ort,EGID,Breitengrad,Längengrad,Bau,Abbruch
Landhausweg,27,3007,Bern,1235221,46.9355896,7.4324505,,
Landhausweg,28,3007,Bern,1235190,46.9360505,7.4321511,,
Landhausweg,29,3007,Bern,1235222,46.9354919,7.4322613,,
Landhausweg,30,3007,Bern,1235201,46.9359104,7.4323065,,
Landhausweg,31,3007,Bern,1235223,46.9354240,7.4321289,,
Landhausweg,32,3007,Bern,1235202,46.9357343,7.4321823,,
Landhausweg,33,3007,Bern,1235224,46.9353263,7.4319397,,
Landhausweg,34,3007,Bern,1235203,46.9356358,7.4319875,,
Landoltstrasse,1,3007,Bern,1235573,46.9374212,7.4394818,,
Landoltstrasse,3,3007,Bern,1235574,46.9374898,7.4396595,,
Landoltstrasse,5,3007,Bern,1235575,46.9375619,7.4398369,,
Landoltstrasse,7,3007,Bern,1235576,46.9370831,7.4397098,,
Landoltstrasse,7a,3007,Bern,191703398,46.9368936,7.4397374,2018,
Landoltstrasse,9,3007,Bern,1235577,46.9371365,7.4398430,,
Landoltstrasse,11,3007,Bern,1235578,46.9371950,7.4399825,,
Landoltstrasse,13,3007,Bern,1235579,46.9372616,7.4401241,,
Landoltstrasse,13a,3007,Bern,504011942,46.9371175,7.4403587,1964,
Landoltstrasse,15,3007,Bern,1235580,46.9367762,7.4399551,,
Landoltstrasse,17,3007,Bern,1235581,46.9368568,7.4401703,,
Landoltstrasse,19,3007,Bern,1235582,46.9369506,7.4403795,,
Landoltstrasse,20,3007,Bern,1235597,46.9366419,7.4395727,,
Landoltstrasse,22,3007,Bern,1235598,46.9364685,7.4396892,,
Landoltstrasse,23,3007,Bern,1235583,46.9364332,7.4401347,,
Landoltstrasse,24,3007,Bern,1235599,46.9363703,7.4397545,,
Landoltstrasse,25,3007,Bern,1235584,46.9364758,7.4402708,,
Landoltstrasse,27,3007,Bern,1235585,46.9365226,7.4403947,,
Landoltstrasse,28,3007,Bern,1235600,46.9361388,7.4398518,,
Landoltstrasse,29,3007,Bern,1235586,46.9365905,7.4405582,,
Landoltstrasse,30,3007,Bern,1235601,46.9360641,7.4396543,,
Landoltstrasse,31,3007,Bern,1235587,46.9366573,7.4407239,,
Landoltstrasse,31a,3007,Bern,504011941,46.9365179,7.4409742,1962,
Landoltstrasse,32,3007,Bern,1235602,46.9358639,7.4399760,,
Landoltstrasse,33,3007,Bern,1235591,46.9361064,7.4403598,,
Landoltstrasse,35,3007,Bern,1235592,46.9361452,7.4404843,,
Landoltstrasse,37,3007,Bern,1235593,46.9361863,7.4405966,,
Landoltstrasse,38,3007,Bern,504009001,46.9354774,7.4403042,1990,
Landoltstrasse,39,3007,Bern,1235594,46.9362469,7.4407446,,
Landoltstrasse,40,3007,Bern,1235610,46.9353597,7.4404292,,
Landoltstrasse,41,3007,Bern,1235595,46.9363075,7.4408935,,
Landoltstrasse,43,3007,Bern,1235596,46.9363651,7.4410462,,
Landoltstrasse,46,3007,Bern,1235611,46.9351626,7.4404462,,
Landoltstrasse,48,3007,Bern,1235612,46.9351009,7.4402491,,
Landoltstrasse,50,3007,Bern,1235613,46.9350384,7.4400497,,
Landoltstrasse,52,3007,Bern,1235614,46.9349666,7.4406761,,
Landoltstrasse,54,3007,Bern,1235615,46.9349071,7.4404863,,
Landoltstrasse,55,3007,Bern,1235640,46.9354595,7.4407995,,
Landoltstrasse,56,3007,Bern,1235616,46.9348706,7.4403697,,
Landoltstrasse,57,3007,Bern,1235641,46.9354029,7.4406976,,
Landoltstrasse,59,3007,Bern,1235642,46.9352566,7.4407953,,
Landoltstrasse,60,3007,Bern,1235620,46.9345668,7.4408613,,
Landoltstrasse,60a,3007,Bern,504011940,46.9345413,7.4404798,1957,
Landoltstrasse,61,3007,Bern,1235643,46.9352719,7.4409253,,
Landoltstrasse,61a,3007,Bern,504011939,46.9352190,7.4410316,1955,
Landoltstrasse,62,3007,Bern,1235621,46.9344348,7.4409501,,
Landoltstrasse,62a,3007,Bern,504011938,46.9343745,7.4405913,1957,
Landoltstrasse,63,3007,Bern,1235644,46.9350913,7.4410463,,
Landoltstrasse,63a,3007,Bern,504011937,46.9351747,7.4410652,,
Landoltstrasse,64,3007,Bern,1235622,46.9343488,7.4410073,,
Landoltstrasse,64a,3007,Bern,504011936,46.9342202,7.4406944,1957,
Landoltstrasse,69,3007,Bern,1235645,46.9347281,7.4412908,,
Landoltstrasse,69a,3007,Bern,504011935,46.9348559,7.4413241,,
Landoltstrasse,70,3007,Bern,1235705,46.9339840,7.4412205,,
Landoltstrasse,71,3007,Bern,1235646,46.9347114,7.4413020,,
Landoltstrasse,73,3007,Bern,1235647,46.9345497,7.4413554,,
Landoltstrasse,81,3007,Bern,1235688,46.9340076,7.4416863,,
Landoltstrasse,81a,3007,Bern,504011934,46.9341653,7.4418903,1926,
Landoltstrasse,83,3007,Bern,1235689,46.9339198,7.4418351,,
Landoltstrasse,83a,3007,Bern,504011933,46.9340661,7.4419621,,
Landoltstrasse,85,3007,Bern,1235690,46.9338459,7.4419986,,
Landoltstrasse,87,3007,Bern,1235691,46.9337789,7.4421624,,
Landoltstrasse,89,3007,Bern,1235692,46.9336655,7.4424396,,
Landoltstrasse,91,3007,Bern,1235693,46.9335989,7.4426016,,
Landoltstrasse,93,3007,Bern,1235694,46.9335555,7.4428439,,
Landoltstrasse,95,3007,Bern,1235695,46.9334259,7.4430260,,
Landoltstrasse,97,3007,Bern,1235696,46.9334225,7.4432881,,
Landoltstrasse,99,3007,Bern,1235697,46.9332955,7.4434186,,
Landoltstrasse,101,3007,Bern,1235698,46.9332738,7.4436673,,
Landoltstrasse,103,3007,Bern,1235699,46.9331415,7.4437935,,
Landoltstrasse,105,3007,Bern,1235700,46.9330073,7.4440495,,
Landoltstrasse,107,3007,Bern,1235701,46.9329087,7.4442915,,
Landoltstrasse,111,3007,Bern,1235702,46.9327846,7.4445913,,
Landoltstrasse,115,3007,Bern,504011943,46.9326965,7.4447736,1954,
Landoltstrasse,127,3007,Bern,1235707,46.9324488,7.4452860,,
Landoltstrasse,129,3007,Bern,1235708,46.9322643,7.4453723,,
Langmauerweg,1,3011,Bern,2244041,46.9496578,7.4572850,1800,
Langmauerweg,3,3011,Bern,504011920,46.9496950,7.4570602,1986,
Langmauerweg,6,3011,Bern,2244043,46.9498978,7.4567153,1919,
Langmauerweg,7,3011,Bern,2244044,46.9497656,7.4569183,1920,
Langmauerweg,11a,3011,Bern,1230134,46.9497921,7.4566739,,
Langmauerweg,11b,3011,Bern,2244045,46.9497349,7.4566733,,
Langmauerweg,11c,3011,Bern,1230135,46.9496897,7.4566709,,
Langmauerweg,11d,3011,Bern,190200200,46.9496525,7.4566720,1986,
Langmauerweg,11e,3011,Bern,1230136,46.9496162,7.4566708,,
Langmauerweg,11f,3011,Bern,1230137,46.9495671,7.4566695,,
Langmauerweg,11g,3011,Bern,1230138,46.9495244,7.4566676,,
Langmauerweg,12,3011,Bern,1230139,46.9498896,7.4562629,,
Langmauerweg,12a,3011,Bern,1230139,46.9499143,7.4558288,,
Langmauerweg,12b,3011,Bern,504011927,46.9499385,7.4557751,,
Langmauerweg,13,3011,Bern,504009000,46.9496742,7.4566807,1987,
Langmauerweg,14,3011,Bern,504011926,46.9499351,7.4557265,1980,
Langmauerweg,15,3011,Bern,504008999,46.9497689,7.4564384,1984,
Langmauerweg,15a,3011,Bern,1230140,46.9497993,7.4563404,,
Langmauerweg,15b,3011,Bern,1230141,46.9497878,7.4562269,,
Langmauerweg,15c,3011,Bern,1230142,46.9497767,7.4561085,,
Langmauerweg,15d,3011,Bern,504011925,46.9495468,7.4563615,1984,
Langmauerweg,17,3011,Bern,1230143,46.9494305,7.4561121,,
Langmauerweg,17c,3011,Bern,504011924,46.9493866,7.4563538,1910,
Langmauerweg,18,3011,Bern,190091155,46.9497982,7.4548419,1950,
Langmauerweg,19a,3011,Bern,2244052,46.9496140,7.4559788,,
Langmauerweg,19b,3011,Bern,2244053,46.9495908,7.4560120,,
Langmauerweg,19c,3011,Bern,504011923,46.9495025,7.4560684,1984,
Langmauerweg,20,3011,Bern,504011922,46.9498167,7.4543658,1920,
Langmauerweg,20a,3011,Bern,9081699,46.9498084,7.4545437,1979,
Langmauerweg,23,3011,Bern,2244057,46.9496985,7.4558266,1900,
Langmauerweg,25,3011,Bern,2244058,46.9496942,7.4557434,1900,
Langmauerweg,27,3011,Bern,504011921,46.9497214,7.4554958,1978,
Langmauerweg,30,3011,Bern,504011919,46.9495283,7.4524902,1960,
Langmauerweg,60,3011,Bern,504011918,46.9494423,7.4510870,1969,
Langmauerweg,110,3011,Bern,1230638,46.9503795,7.4463441,,
Langmauerweg,110a,3011,Bern,504011932,46.9504826,7.4461029,1988,
Langmauerweg,110c,3011,Bern,2244064,46.9502603,7.4461391,,
Langmauerweg,110d,3011,Bern,504011931,46.9503157,7.4469685,1900,
Langmauerweg,110e,3011,Bern,504011930,46.9503402,7.4460598,2009,
Langmauerweg,110f,3011,Bern,504011929,46.9502579,7.4465541,1900,
Langmauerweg,112,3011,Bern,1230768,46.9516213,7.4441107,,
Langmauerweg,114,3011,Bern,504011928,46.9523325,7.4433168,1330,
Langobardenstrasse,9,3018,Bern,1243327,46.9450952,7.3996675,,
Langobardenstrasse,10,3018,Bern,1243311,46.9454942,7.3994158,,
Langobardenstrasse,11,3018,Bern,1243328,46.9449440,7.3997685,,
Langobardenstrasse,12,3018,Bern,1243312,46.9456346,7.3992907,,
Langobardenstrasse,13,3018,Bern,1243329,46.9448309,7.3998402,,
Langobardenstrasse,14,3018,Bern,1243313,46.9457318,7.3992012,,
Langobardenstrasse,15,3018,Bern,2244068,46.9451621,7.3992054,1950,
Langobardenstrasse,16,3018,Bern,1243332,46.9453571,7.3990390,,
Langobardenstrasse,17,3018,Bern,1243333,46.9450996,7.3990245,,
Langobardenstrasse,18,3018,Bern,1243334,46.9454884,7.3988989,,
Langobardenstrasse,19,3018,Bern,1243335,46.9450138,7.3988831,,
Langobardenstrasse,20,3018,Bern,1243336,46.9455911,7.3987921,,
Langobardenstrasse,22,3018,Bern,1243337,46.9452223,7.3986589,,
Langobardenstrasse,24,3018,Bern,1243338,46.9453399,7.3985055,,
Langobardenstrasse,26,3018,Bern,1243339,46.9454392,7.3983820,,
Laubeggstrasse,1,3013,Bern,2244069,46.9529179,7.4595417,1850,
Laubeggstrasse,2,3013,Bern,1238725,46.9531510,7.4601927,,
Laubeggstrasse,2a,3013,Bern,504011907,46.9529501,7.4603686,1950,
Laubeggstrasse,4,3013,Bern,1238726,46.9532736,7.4603614,,
Laubeggstrasse,6,3013,Bern,1238727,46.9529508,7.4605531,,
Laubeggstrasse,6a,3013,Bern,504011893,46.9529272,7.4604050,1950,
Laubeggstrasse,6b,3013,Bern,504011892,46.9527445,7.4606942,1949,
Laubeggstrasse,8,3013,Bern,1238728,46.9530902,7.4607451,,
Laubeggstrasse,9,3006,Bern,504011891,46.9517991,7.4614813,1961,
Laubeggstrasse,9a,3013,Bern,504008993,46.9521340,7.4613417,,
Laubeggstrasse,10,3013,Bern,1238729,46.9527358,7.4608942,,
Laubeggstrasse,10a,3013,Bern,504011917,46.9527216,7.4607306,1949,
Laubeggstrasse,10b,3013,Bern,504011916,46.9525389,7.4610199,1949,
Laubeggstrasse,12,3013,Bern,1238730,46.9528764,7.4610836,,
Laubeggstrasse,14,3013,Bern,1238732,46.9525243,7.4612373,,
Laubeggstrasse,14a,3013,Bern,504011914,46.9525160,7.4610563,1949,
Laubeggstrasse,16,3013,Bern,1238733,46.9526591,7.4614193,,
Laubeggstrasse,18,3006,Bern,1238672,46.9515705,7.4622237,,
Laubeggstrasse,21,3006,Bern,2244077,46.9515800,7.4617722,1938,
Laubeggstrasse,21a,3006,Bern,190189993,46.9514449,7.4616474,1938,
Laubeggstrasse,22,3006,Bern,1238673,46.9516932,7.4627446,,
Laubeggstrasse,22a,3006,Bern,9081700,46.9516082,7.4625835,1968,
Laubeggstrasse,22b,3006,Bern,504011913,46.9515733,7.4624740,1954,
Laubeggstrasse,22c,3006,Bern,504011912,46.9514963,7.4622780,1952,
Laubeggstrasse,23,3006,Bern,1238428,46.9512587,7.4619959,,
Laubeggstrasse,23b,3006,Bern,504011911,46.9510611,7.4620817,1900,
Laubeggstrasse,27,3006,Bern,1238429,46.9508259,7.4626596,,
Laubeggstrasse,27a,3006,Bern,504011910,46.9509396,7.4621320,1800,
Laubeggstrasse,27b,3006,Bern,504011909,46.9510366,7.4623339,1984,
Laubeggstrasse,27c,3006,Bern,504011908,46.9509179,7.4617564,1990,
Laubeggstrasse,28,3006,Bern,1238639,46.9510662,7.4630799,,
Laubeggstrasse,29,3006,Bern,1238430,46.9507812,7.4627515,,
Laubeggstrasse,30,3006,Bern,1238640,46.9509812,7.4631754,,
Laubeggstrasse,33,3006,Bern,1238431,46.9504314,7.4625500,,
Laubeggstrasse,34,3006,Bern,1238641,46.9504519,7.4634465,,
Laubeggstrasse,34a,3006,Bern,504011906,46.9507374,7.4634865,1890,
Laubeggstrasse,34b,3006,Bern,504011905,46.9506433,7.4632441,,2024
Laubeggstrasse,34c,3006,Bern,504011904,46.9506072,7.4632562,,2024
Laubeggstrasse,34d,3006,Bern,504011903,46.9505960,7.4633201,,2024
Laubeggstrasse,35,3006,Bern,1238432,46.9503024,7.4627152,,
Laubeggstrasse,36,3006,Bern,1238642,46.9507876,7.4637641,,
Laubeggstrasse,36a,3006,Bern,191181711,46.9509075,7.4640561,2013-08,
Laubeggstrasse,36b,3006,Bern,191181731,46.9510315,7.4644810,2013-08,
Laubeggstrasse,36c,3006,Bern,504008998,46.9508698,7.4643890,2013,
Laubeggstrasse,37,3006,Bern,1238433,46.9502060,7.4628055,,
Laubeggstrasse,37a,3006,Bern,504011902,46.9501718,7.4630263,1988,
Laubeggstrasse,37b,3006,Bern,504008997,46.9501718,7.4630263,,
Laubeggstrasse,38,3006,Bern,1238643,46.9506010,7.4646987,,
Laubeggstrasse,38a,3006,Bern,504011901,46.9508272,7.4647228,1750,
Laubeggstrasse,38b,3006,Bern,504011900,46.9508247,7.4645880,1750,
Laubeggstrasse,39,3006,Bern,1238554,46.9500453,7.4632806,,
Laubeggstrasse,39a,3006,Bern,504011899,46.9497888,7.4628092,1949,
Laubeggstrasse,39b,3006,Bern,504008996,46.9499102,7.4627148,1958,
Laubeggstrasse,40,3006,Bern,1238644,46.9502060,7.4638990,,
Laubeggstrasse,41,3006,Bern,1238555,46.9497649,7.4635081,,
Laubeggstrasse,41a,3006,Bern,504011898,46.9495944,7.4631399,1949,
Laubeggstrasse,43,3006,Bern,1238556,46.9494857,7.4637311,,
Laubeggstrasse,43a,3006,Bern,504011897,46.9493620,7.4634202,1949,
Laubeggstrasse,47,3006,Bern,1238506,46.9489549,7.4642545,,
Laubeggstrasse,49,3006,Bern,1238485,46.9486850,7.4645654,,
Laubeggstrasse,53,3006,Bern,1238486,46.9484397,7.4647154,,
Laubeggstrasse,54,3006,Bern,1238593,46.9491549,7.4647579,,
Laubeggstrasse,54a,3006,Bern,504011896,46.9491912,7.4643867,1933,
Laubeggstrasse,54b,3006,Bern,191965823,46.9491853,7.4645127,2009,
Laubeggstrasse,54c,3006,Bern,191965824,46.9490058,7.4646962,2009,
Laubeggstrasse,55,3006,Bern,1238487,46.9483839,7.4646150,,
Laubeggstrasse,56,3006,Bern,1238594,,,,2020
Laubeggstrasse,57,3006,Bern,1238488,46.9483726,7.4645947,,
Laubeggstrasse,58,3006,Bern,1238566,46.9489721,7.4650964,,
Laubeggstrasse,58a,3006,Bern,504011895,46.9488401,7.4647429,1927,
Laubeggstrasse,58b,3006,Bern,504011894,46.9489133,7.4647716,1927,
Laubeggstrasse,59,3006,Bern,1238489,46.9482513,7.4650073,,
Laubeggstrasse,61,3006,Bern,1238490,46.9481717,7.4648647,,
Laubeggstrasse,65,3006,Bern,1238479,46.9477487,7.4656461,,
Laubeggstrasse,68,3006,Bern,2244094,46.9484297,7.4653717,1970,
Laubeggstrasse,68a,3006,Bern,504008995,46.9483473,7.4656767,,
Laubeggstrasse,70,3006,Bern,1238567,46.9478679,7.4659664,,
Laubeggstrasse,70a,3006,Bern,504008994,46.9480254,7.4661125,1962,
Laubeggstrasse,91,3006,Bern,1237891,,,,1999
Laubeggstrasse,111,3006,Bern,2244095,46.9459596,7.4680987,,
Laubeggstrasse,111a,3006,Bern,504011915,46.9461173,7.4674602,1964,
Laubeggstrasse,115,3006,Bern,1237892,46.9459905,7.4690761,,
Laubeggstrasse,117,3006,Bern,1237893,46.9461461,7.4693259,,
Laubeggstrasse,119,3006,Bern,1237894,46.9460972,7.4694857,,
Laubeggstrasse,123,3006,Bern,1237895,46.9457903,7.4701486,,
Laubeggstrasse,125,3006,Bern,1237896,46.9457691,7.4701826,,
Laubeggstrasse,127,3006,Bern,1237897,46.9457228,7.4702570,,
Laubeggstrasse,129,3006,Bern,1237898,46.9455797,7.4704865,,
Laubeggstrasse,131,3006,Bern,1237899,46.9455346,7.4705591,,
Laubeggstrasse,133,3006,Bern,1237900,46.9455085,7.4706012,,
Laubeggstrasse,135,3006,Bern,1237901,46.9454629,7.4706747,,
Laubeggstrasse,137,3006,Bern,1237951,46.9452704,7.4709842,,
Laubeggstrasse,139,3006,Bern,1237952,46.9451652,7.4711529,,
Laubeggstrasse,141,3006,Bern,1237953,46.9450590,7.4713139,,
Laupenstrasse,1,3008,Bern,1234610,46.9470893,7.4374646,1865,
Laupenstrasse,2,3008,Bern,1234622,46.9473548,7.4370024,,
Laupenstrasse,3,3008,Bern,2244097,46.9470986,7.4372710,1865,
Laupenstrasse,4,3008,Bern,1234623,46.9473710,7.4367493,,
Laupenstrasse,5,3008,Bern,1234611,46.9471019,7.4370662,,
Laupenstrasse,5a,3008,Bern,2244098,46.9468884,7.4366408,,
Laupenstrasse,6,3008,Bern,2244099,46.9473738,7.4365677,1979,
Laupenstrasse,7,3008,Bern,1234612,46.9471296,7.4366127,,
Laupenstrasse,8,3008,Bern,2244100,46.9473807,7.4364106,1912,
Laupenstrasse,9,3008,Bern,2244101,46.9471363,7.4363788,1919,
Laupenstrasse,10,3008,Bern,2244102,46.9473863,7.4362265,1965,
Laupenstrasse,11,3008,Bern,2244101,46.9470950,7.4359965,1919,
Laupenstrasse,15,3008,Bern,1234620,46.9471280,7.4354763,,
Laupenstrasse,17,3008,Bern,2244104,46.9471289,7.4351103,1970,
Laupenstrasse,18,3008,Bern,1234624,46.9474343,7.4351166,,
Laupenstrasse,18a,3008,Bern,1234628,46.9474035,7.4358347,,
Laupenstrasse,19,3008,Bern,2244105,46.9469398,7.4347249,1970,
Laupenstrasse,20,3008,Bern,1234625,46.9474464,7.4348268,,
Laupenstrasse,20a,3008,Bern,1234625,46.9474686,7.4342760,,
Laupenstrasse,22,3008,Bern,1234626,46.9474726,7.4341682,,
Laupenstrasse,24,3008,Bern,2244106,46.9475212,7.4332104,1961,
Laupenstrasse,27,3008,Bern,1234632,46.9472176,7.4331270,,
Laupenstrasse,27a,3008,Bern,504008992,46.9471849,7.4329001,,
Laupenstrasse,33,3008,Bern,1234645,46.9472514,7.4321790,,
Laupenstrasse,35,3008,Bern,2244110,46.9473000,7.4318086,1980,
Laupenstrasse,37,3008,Bern,2244111,46.9473135,7.4314537,1980,
Laupenstrasse,41,3008,Bern,2244112,46.9473337,7.4309819,1840,
Laupenstrasse,41a,3008,Bern,504011890,46.9469562,7.4307996,1880,
Laupenstrasse,41b,3008,Bern,504011889,46.9472129,7.4306885,1880,
Laupenstrasse,41d,3008,Bern,504011888,46.9473052,7.4307268,1931,
Laupenstrasse,45,3008,Bern,1234646,46.9473613,7.4303117,,
Laupenstrasse,45a,3008,Bern,504008991,46.9468142,7.4299613,,
Laupenstrasse,45c,3008,Bern,504011887,46.9471284,7.4300545,1850,
Laupenstrasse,47,3008,Bern,1234647,46.9473592,7.4300498,,
Laupenstrasse,47a,3008,Bern,1234648,46.9474823,7.4300797,,
Laupenstrasse,49,3008,Bern,1234649,46.9473885,7.4296415,,
Laupenstrasse,51,3008,Bern,2244118,46.9476517,7.4294754,1846,
Laupenstrasse,53,3008,Bern,1234650,46.9477308,7.4293562,,
Laupenstrasse,55,3008,Bern,1234651,46.9477814,7.4292241,,
Laupenstrasse,57,3008,Bern,1234652,46.9478346,7.4290825,,
Laupenstrasse,60,3008,Bern,2244119,46.9482076,7.4285791,1912,
Laupenstrasse,63,3008,Bern,504008990,46.9479205,7.4283124,,
Le-Corbusier-Platz,3,3027,Bern,191772760,46.9472723,7.3765258,2022-05,
Le-Corbusier-Platz,5,3027,Bern,190948341,46.9471567,7.3757378,2014-02,
Le-Corbusier-Platz,6,3027,Bern,190948342,46.9471162,7.3754432,2014-02,
Le-Corbusier-Platz,7,3027,Bern,190948343,46.9470764,7.3751533,2014-02,
Le-Corbusier-Platz,9,3027,Bern,191103432,46.9475244,7.3751668,2015-04,
Le-Corbusier-Platz,10,3027,Bern,191103433,46.9477627,7.3750969,2015-04,
Le-Corbusier-Platz,11,3027,Bern,191103450,46.9478014,7.3753787,2015-04,
Le-Corbusier-Platz,12,3027,Bern,191103451,46.9475626,7.3754486,2015-04,
Le-Corbusier-Platz,13,3027,Bern,192022085,46.9476516,7.3761178,,
Le-Corbusier-Platz,14,3027,Bern,192022085,46.9478959,7.3760462,,
Le-Corbusier-Platz,14a,3027,Bern,192022089,46.9477977,7.3762921,,
Le-Corbusier-Platz,15,3027,Bern,192022085,46.9479517,7.3764533,,
Le-Corbusier-Platz,16,3027,Bern,192022085,46.9477075,7.3765248,,
Lentulusrain,3,3007,Bern,1233890,46.9407179,7.4284638,,
Lentulusrain,4,3007,Bern,1233908,46.9408738,7.4282778,,
Lentulusrain,4a,3007,Bern,504011886,46.9406987,7.4281962,1950,
Lentulusrain,5,3007,Bern,1233891,46.9406442,7.4286404,,
Lentulusrain,6,3007,Bern,1233909,46.9408793,7.4282674,,
Lentulusrain,7,3007,Bern,1233892,46.9405914,7.4287291,,
Lentulusrain,9,3007,Bern,1233893,46.9405399,7.4288285,,
Lentulusrain,10,3007,Bern,1233793,46.9403791,7.4278624,,
Lentulusrain,11,3007,Bern,1233894,46.9404923,7.4288890,,
Lentulusrain,14,3007,Bern,1233794,46.9402799,7.4275653,,
Lentulusrain,14a,3007,Bern,504008989,46.9400997,7.4276003,,
Lentulusrain,16,3007,Bern,1233795,46.9403930,7.4273612,,
Lentulusrain,18,3007,Bern,1233796,46.9404044,7.4273409,,
Lentulusrain,20,3007,Bern,1233797,46.9404726,7.4272194,,
Lentulusrain,22,3007,Bern,1233798,46.9405470,7.4270869,,
Lentulusrain,24,3007,Bern,1233799,46.9405584,7.4270666,,
Lentulusrain,26,3007,Bern,1233789,46.9407074,7.4268063,,
Lentulusrain,28,3007,Bern,1233790,46.9407838,7.4266703,,
Lentulusrain,30,3007,Bern,1233791,46.9408604,7.4265338,,
Lentulusstrasse,19,3007,Bern,1233765,46.9410000,7.4250956,,
Lentulusstrasse,21,3007,Bern,1233766,46.9409425,7.4252074,,
Lentulusstrasse,23,3007,Bern,1233767,46.9409371,7.4252178,,
Lentulusstrasse,26,3007,Bern,1233751,46.9408712,7.4249207,,
Lentulusstrasse,28,3007,Bern,1233752,46.9408199,7.4250187,,
Lentulusstrasse,29,3007,Bern,1233768,46.9406304,7.4259482,,
Lentulusstrasse,30,3007,Bern,1233753,46.9407157,7.4252380,,
Lentulusstrasse,31,3007,Bern,1233769,46.9405296,7.4260197,,
Lentulusstrasse,32,3007,Bern,1233754,46.9405982,7.4254425,,
Lentulusstrasse,33,3007,Bern,1233770,46.9406237,7.4261253,,
Lentulusstrasse,34,3007,Bern,1233755,46.9405469,7.4255406,,
Lentulusstrasse,35,3007,Bern,1233771,46.9406865,7.4261957,,
Lentulusstrasse,37,3007,Bern,1233772,46.9404439,7.4262699,,
Lentulusstrasse,38,3007,Bern,1233801,46.9402514,7.4261230,,
Lentulusstrasse,39,3007,Bern,1233773,46.9403145,7.4264057,,
Lentulusstrasse,40,3007,Bern,1233802,46.9402405,7.4261438,,
Lentulusstrasse,41,3007,Bern,1233774,46.9403036,7.4264265,,
Lentulusstrasse,42,3007,Bern,1233803,46.9401551,7.4263064,,
Lentulusstrasse,43,3007,Bern,1233775,46.9402476,7.4266443,,
Lentulusstrasse,44,3007,Bern,1233804,46.9401069,7.4263982,,
Lentulusstrasse,45,3007,Bern,1233805,46.9401577,7.4267283,,
Lentulusstrasse,46,3007,Bern,1233806,46.9400959,7.4264190,,
Lentulusstrasse,46a,3007,Bern,504011885,46.9399202,7.4263469,1925,
Lentulusstrasse,47,3007,Bern,1233807,46.9402523,7.4268341,,
Lentulusstrasse,48,3007,Bern,1233808,46.9399882,7.4266247,,
Lentulusstrasse,49,3007,Bern,1233809,46.9403080,7.4268965,,
Lentulusstrasse,50,3007,Bern,1233810,46.9399161,7.4267625,,
Lentulusstrasse,51,3007,Bern,1233811,46.9400006,7.4270013,,
Lentulusstrasse,51a,3007,Bern,504011884,46.9398756,7.4273324,1954,
Lentulusstrasse,52,3007,Bern,1233812,46.9399051,7.4267833,,
Lentulusstrasse,53,3007,Bern,1233813,46.9402001,7.4271224,,
Lentulusstrasse,54,3007,Bern,1233814,46.9398304,7.4269260,,
Lentulusstrasse,55,3007,Bern,1233815,46.9396884,7.4277637,,
Lentulusstrasse,57,3007,Bern,1233816,46.9397456,7.4279937,,
Lentulusstrasse,58,3007,Bern,504011883,46.9396324,7.4273022,1951,
Lentulusstrasse,59,3007,Bern,1233817,46.9397599,7.4280096,,
Lentulusstrasse,59a,3007,Bern,504011882,46.9399731,7.4277179,1958,
Lentulusstrasse,61,3007,Bern,1233818,46.9398983,7.4281513,,
Lentulusstrasse,63,3007,Bern,1233819,46.9399139,7.4281705,,
Lentulusstrasse,65,3007,Bern,1233826,46.9398488,7.4283760,,
Lentulusstrasse,67,3007,Bern,1233827,46.9398379,7.4283969,,
Lentulusstrasse,69,3007,Bern,1233828,46.9397652,7.4285355,,
Lentulusstrasse,70,3007,Bern,1233673,46.9391283,7.4280985,,
Lentulusstrasse,72,3007,Bern,1233674,46.9390020,7.4279781,,
Lentulusstrasse,76,3007,Bern,1233675,46.9390238,7.4277250,,
Lentulusstrasse,76a,3007,Bern,504011881,46.9391489,7.4278282,1956,
Lentulusstrasse,77,3007,Bern,1233829,46.9395824,7.4279933,,
Lentulusstrasse,79,3007,Bern,1233830,46.9394617,7.4282424,,
